OBJECTID,healthind,boeint_fkey,calenvscreen,GlobalID
24885,31.451034,133562,9.14296799003,c9040ca3-d359-4fe7-9119-17fa706fc880
24886,32.063248,133563,11.5578750907,92b0a8fe-c0bd-443e-b942-e376fc4a12b4
24887,32.063248,133564,11.5578750907,cd274894-d1cf-4c45-aacb-4b61bce6fda9
24888,32.063248,133565,11.5578750907,510271b2-42cf-47dc-93b2-058fbb3ec852
24889,32.063248,133566,11.5578750907,c737acec-ee40-4e5e-b98d-d23bda1ab162
24890,31.65039,133572,14.315729783,f4ccd8f5-c38d-4088-81ab-afb50ffa56d9
24891,35.211918,133574,19.2182740893,1dcb872c-60a0-47fd-b267-bcd015978dcd
24892,27.850093,133575,14.607169723,15617137-bfdd-41af-9017-bb6be772a713
24893,32.089481,133576,12.8863979764,ae81ddab-3411-4586-aea1-920a63b3b546
24894,,133577,38.8635485585,c488bf4d-c8d4-485b-a4c4-29aa2ef7c424
24895,49.847744,133578,33.0229339859,9822cad5-5629-40fc-acc5-4885564f1180
24896,40.090141,133579,,e47e1ffa-dde1-4b98-b68b-050f6d46dab9
24897,31.203231,133580,16.6786155827,06e67925-f0a5-4e80-be2f-c70499301f0c
24898,31.203231,133581,11.3468670337,dc0bbf12-f977-4e31-8f53-3e94dd7c0cfc
24899,44.829272,133582,16.381610515,8556c890-c858-42f5-8249-f536f4d7684e
24900,32.448065,133583,7.79193765231,77260950-8236-4cef-94fc-2846bb6b379c
24901,38.951438,133588,17.3416092993,259606ae-bcaa-4cbf-8ae9-d1f0ba009643
24902,39.201873,133592,20.5964975126,0ba30b05-cbf2-40b4-af6e-3a321388f5e0
24903,39.767934,133596,28.5706413336,1a9ecba5-5b63-42e1-88a3-c74e89668e2b
24904,45.273339,133600,25.0563281637,b6b3539f-12e5-4704-802c-4c7266616199
24905,41.355441,133601,49.8185005636,b6f29d35-174e-427b-b828-47d839e77ed2
24906,44.978011,133603,40.0449555026,5403c4be-24cf-4ca0-bf36-86da663e8789
24907,53.074665,133605,47.9087255737,52d3c7ab-c310-413f-8436-0badce502c29
24908,,133608,,1094ed96-ded1-4197-b1fc-71bf4bfcd943
24909,,133609,,2727379d-54b7-41db-9a2d-eac98c7fdd6e
24910,42.078289,133611,21.6154658405,a4cb8bd6-ea3f-4220-8e46-833242a584a1
24911,53.678413,133615,34.8646131407,5f8c444f-69e5-41d8-ad90-6d791620e0ea
24912,53.678413,133616,34.8646131407,cb9b8127-c41b-4a59-9eff-2d5015ff2b52
24913,48.762176,133617,47.318563417,07cd1c96-7a34-46a4-a08b-65350b0836c7
24914,42.914476,133618,21.5642328465,1bb73d3a-d875-4765-80db-cd8b995c48ee
24915,41.122981,133620,20.8335912813,ff1e9c78-dee1-430e-a158-9b1acd9c725f
24916,47.58948,133622,38.4479784395,2d3abfb1-80f0-4e9e-8591-19d40cc9b6de
24917,42.429415,133623,19.1697114893,cecb49e5-53a8-4868-ba86-55c588b6f06a
24918,46.997752,133627,58.7415541732,eb8deafb-84c1-4569-811c-2fb9771157b3
24919,51.425304,133630,49.4779151335,0d41210b-7950-4496-b313-0e3df0ecdf2f
24920,48.47637,133631,47.9426440364,9461cebf-f595-43e5-82b9-75d9632fd5e8
24921,44.136073,133633,12.7767424233,056d84e6-91a5-4ae0-8235-d4c385242eb5
24922,43.259665,133635,32.781396183,28cb6f43-77a8-4aeb-9f2d-c7ad077c306f
24923,38.966978,133640,26.7201129639,94bac5f8-88a7-4069-9b55-fc0dc4b77973
24924,42.230594,133641,19.5274793187,fa3aa88a-8c98-4cfc-95db-9c868d81fdc6
24925,43.149303,133642,19.4531290724,fa31a853-47a7-41c8-8013-b4bdaff87ea7
24926,43.149303,133643,19.4531290724,322ffd3e-b529-42e0-a1c3-00b5bea530da
24927,42.230594,133644,21.5642328465,675107e3-d620-4a09-a814-a45560282f8f
24928,41.122981,133645,20.8335912813,98dec0f0-b6f4-432d-a278-7b99d11c86ec
24929,41.122981,133646,20.8335912813,b590b273-2f29-4276-b66d-90874bdc4155
24930,38.966978,133647,26.7201129639,2665f629-59fd-411f-a8a6-8fe26dd636d0
24931,34.696427,133650,14.1061147056,d7a8d646-9a91-4453-9459-c0f3127e4202
24932,57.541457,133653,43.8900728582,a317542e-1f45-40c2-aa07-9c136c3ee217
24933,27.850093,133655,12.0217885346,991093c9-1dec-4499-a4de-9b659e9fb657
24934,33.039067,133656,14.675087253,482c3df7-5fe3-4144-a556-402d4540bb34
24935,44.181774,133658,42.9587906333,a05be188-38e2-4243-a971-cc8597bec70c
24936,48.534807,133659,42.3387424333,69641a34-9359-46f6-9117-62161e748bbe
24937,50.914604,133661,38.4666561048,7b742241-bce2-48d9-9f2e-da97c4cc28a3
24938,42.429415,133663,19.1697114893,6145ac1c-3788-48aa-bb59-de909a4306db
24939,42.429415,133665,19.1697114893,6e684fe6-acfc-4d26-8b72-696197426f82
24940,42.429415,133666,19.1697114893,cc4649b3-bf7c-4d92-9689-6e1698ce2825
24941,42.429415,133667,19.1697114893,4052a691-b45f-4b8b-aea7-81732dd87b34
24942,30.678673,133669,10.5171323484,57135eaf-4dae-4adb-80d3-ca86b58225be
24943,43.329795,133670,38.9858888328,85d13a4a-169e-4379-a70b-b4300cc97cd7
24944,57.416915,133671,48.3356133996,493f3109-5c6b-412f-b4e3-3ccdbaa7bcc2
24945,57.416915,133672,48.3356133996,8d30290f-fbdf-4eb0-8bd7-dc2c6992d86e
24946,51.088152,133674,38.4969336182,9d7cb0b8-1c26-4281-b55f-4dd72a6160e2
24947,45.822493,133675,36.3160218743,f9bc9d99-efb4-44d3-a25f-a858dc6cc433
24948,54.46594,133676,66.9575992231,d0ccebb3-51af-470f-a28f-e71f2327a249
24949,34.19569,133677,17.5839281776,9bf50845-c23a-4379-afd7-e637ead090b9
24950,40.512505,133681,21.8038275608,cc5b0280-28e0-4c26-b697-e77eb8a14be5
24951,39.387186,133683,21.8038275608,780fe22f-81e1-4f88-bf0c-d8dc94c8ae7a
24952,42.914476,133684,21.5642328465,ea38f260-4c0e-4d74-b8ee-2f5bd4d3645c
24953,29.842974,133686,13.8643581945,ed68ab06-028a-4cb5-9993-3c264e14e871
24954,31.203231,133687,11.3468670337,dd2ad47e-9c79-4c6b-8712-919f842e7b38
24955,43.438997,133689,40.9940724592,12c5ea80-cd4b-4b88-8618-7dbc59160c09
24956,29.332652,133694,13.3848501273,09ef1931-95b5-43eb-86dc-526153d3c4b6
24957,30.478379,133695,15.2385287513,998b4823-b03a-49f4-9d94-429eef2849be
24958,47.030756,133698,41.4967775014,91d0a8e0-8560-4333-96f3-1cb0d025d141
24959,40.512505,133705,21.8038275608,d3ce621d-246f-47cc-9b91-313fbfa1d63d
24960,39.767934,133707,28.5706413336,d598e3a7-c38b-4685-8dbc-da1d0b1059c6
24961,42.466308,133708,27.7812119062,10c69d6c-b5b9-450a-bde0-a32ddd47019c
24962,39.767934,133709,28.5706413336,5ba9b8a3-2297-444c-9e57-7e59ddc34503
24963,31.203231,133710,11.3468670337,09149a74-b884-4bfc-b005-1131197427ef
24964,31.203231,133711,11.3468670337,f4c28748-9218-4b99-8ef3-efe1e86d9c59
24965,45.793555,133713,49.5785174155,cd36c14a-7571-426b-9df2-f6bdfa74aea2
24966,41.512679,133714,49.8185005636,aecfba39-01a5-4616-92ac-209411c334bd
24967,41.512679,133715,16.3007744124,701c759b-cb85-4b5a-988b-a77c957da70d
24968,33.874337,133723,14.063733824,3f921199-bcad-42ae-858c-4e7cf13da84f
24969,42.378192,133724,29.9401009466,32a7e6e8-a477-417d-a31d-f0637bae431c
24970,48.69269,133725,,4016b520-f445-4bed-98a3-8fed493dbd42
24971,40.775356,133726,31.827999639,023a2484-790a-4870-ab0d-44555a00ab46
24972,42.466308,133727,27.7812119062,a80627a4-f588-42b9-b5cc-76116ec67d3c
24973,42.141766,133728,38.6378345817,2b812124-4279-4450-999d-6100851c08a6
24974,43.325093,133729,33.6272117645,5f7094c9-84b8-4123-870c-7f9b2e1e1b6c
24975,32.119093,133730,7.69434231792,979928db-dc94-4afb-b038-6743c6e4f380
24976,36.761303,133731,9.33522793151,80b38425-2f13-45a6-817b-d7177dfaa997
24977,36.761303,133732,9.33522793151,7674d207-4b75-43df-90c3-3407ee325aa9
24978,31.920777,133734,6.08528941421,17f3b4ba-dff3-4f51-9402-63e225377e60
24979,27.153422,133740,15.2385287513,604b6d43-042b-4f6c-9619-efca2ce2c7a0
24980,41.130681,133742,25.3827823246,b03c3362-938e-486e-9d23-fb342312f042
24981,39.767934,133744,28.5706413336,94df787d-059f-4e97-8fb1-3f767d34b299
24982,40.512505,133745,21.8038275608,95acbebf-15c0-491d-a508-5aa1c1c9526f
24983,40.702301,133747,27.7812119062,c8ab3970-4dca-4621-80a1-2376f67e19b5
24984,45.72315,133748,28.2018783666,996452e0-43bb-4b02-a95a-b9b72a59fa6f
24985,51.377401,133749,66.8288951457,e4870477-8b4f-4cd8-ad58-15cd66ab4c90
24986,45.103194,133751,52.4453387176,a6a57fc5-066e-495e-aa60-9259618a53da
24987,41.713703,133752,24.2034685161,36187ef9-071e-49cc-93c5-1c7bb2b9b8fe
24988,49.771394,133755,34.4917725639,6a15a6ea-7b30-4461-b3e2-f50eeadccba0
24989,52.989021,133758,62.0122167764,4bf0e639-d1d8-4e35-8bc9-78a821bc2989
24990,42.686063,133766,39.1114183157,a962b0d4-92dc-413d-b2d9-baceabe1f113
24991,39.455581,133767,38.8544886355,23d9811c-ec3b-4c84-95a4-bd0fb5e1fb9a
24992,40.512505,133768,21.8038275608,f06d4da7-df6d-4fd4-9daf-5c7ce7ec8ad6
24993,39.767934,133769,28.5706413336,cad8adfb-3987-4827-a0c6-73d9f1a3a0b6
24994,42.466308,133771,27.7812119062,ead9b037-1743-4437-a063-65ecc9176ccf
24995,44.792601,133773,33.6272117645,185cfffd-9c83-495f-9a5b-3e81d3a78433
24996,40.893253,133774,28.5706413336,54d60a6b-78dd-4ddf-81b1-854ba35b84de
24997,42.141766,133775,38.6378345817,4707cd04-2170-4d77-9a99-afa7b7375247
24998,35.375635,133777,6.08528941421,e08f3936-c9af-408b-b6f6-55be1cb8349b
24999,35.375635,133778,6.08528941421,4ada2721-6a4e-4bee-b02b-66cb73b873a7
25000,55.083337,133783,49.4588109621,440b2114-742f-475a-8a8d-cb6957fa4825
25001,45.600432,133789,36.3717958976,d80ddd11-f0a7-4af7-a9a8-ddeaa37f596b
25002,52.246969,133791,44.5166430847,95bef125-eb1f-4dfc-85e7-506ba5c684f0
25003,52.246969,133792,44.5166430847,756e085c-a253-41c3-b7b3-477dfbfa38ed
25004,39.767934,133796,29.6447969774,1968b948-5ba2-4faa-a329-aad9304ea315
25005,42.914476,133797,21.5642328465,e5be0572-011f-4638-9019-36aff4fd8dfc
25006,40.702301,133798,22.7620256688,7acc91b7-35e6-4de6-8c7e-6f2f0988389d
25007,38.219067,133800,19.8503361837,98ec08c2-3a32-49f5-8cd7-a9ced2a46be9
25008,35.375635,133801,6.08528941421,ffd31e02-3e3d-4439-b5e3-62298b01d2ca
25009,35.375635,133802,6.08528941421,6136dcee-5261-46c1-9275-ee54266b0ed9
25010,33.853467,133806,14.9685349239,f03d9967-2c9c-4c91-932e-0772a81910ef
25011,28.341856,133808,14.675087253,00dc50e9-e4b7-4811-a76f-80ced02774af
25012,42.468738,133814,30.1957618045,8544fb00-257a-40eb-94dd-4392ff0dee45
25013,39.444581,133816,32.5892084681,f5c2857f-45f1-469f-aa22-513069b91def
25014,46.050788,133823,48.1545089859,01c8f451-dc68-44ac-ac15-9610a15f7e17
25015,42.141766,133829,36.3180793689,610ee82e-f22e-409c-b0ea-d22818d9a65d
25016,41.799577,133830,38.6378345817,f1c8d3e0-fd94-4485-83d3-5dfa9f3e6e44
25017,28.412735,133832,12.0142503089,bbc3c738-7bd0-4b2e-8e78-fa9cc7227f77
25018,34.378743,133833,14.1061147056,80ce5e4a-4a13-498f-92b1-20f7c3049782
25019,42.378192,133834,29.9401009466,4d402815-f4e3-4b68-a4df-0da2f4a9af80
25020,42.378192,133835,29.9401009466,209acd20-12e5-4828-9a66-c0a998473127
25021,49.916846,133836,53.0950901205,080ced78-3ecc-4823-85f7-116e03521cac
25022,49.916846,133837,38.0526014722,ec405cf8-aa0f-4c24-97d6-42ef72565036
25023,57.262946,133841,66.1888219322,d359b15a-1718-4cb1-a8e0-7911e9e082ab
25024,56.903781,133842,57.895656236,80f2f52f-08c8-4519-8828-2f88ed604513
25025,56.903781,133843,57.895656236,88750b48-b2e8-40bd-8374-4ed5d1e40fd9
25026,50.072366,133847,42.5669082723,6c361f47-247c-42cb-88be-181a117e7767
25027,50.566557,133848,35.3315733306,a14c4af3-6469-4466-8bb4-5193130149d4
25028,36.068749,133849,19.2182740893,7156fccb-82fa-4672-8e8d-fe57dda31d21
25029,35.567426,133852,19.8503361837,a0f04634-a7c0-4317-b668-929582eded52
25030,29.999534,133854,12.0217885346,1a149367-6f75-458e-a2f9-cb8dcc57c430
25031,39.447711,133855,25.2712586939,6745596f-4880-455f-8d12-30ef1bac6ab2
25032,39.447711,133856,25.2712586939,2393e680-9135-44d9-a72c-272a147ae33d
25033,53.686723,133857,49.1784450382,dbd99aff-294b-4293-b4d0-2ab28c62115f
25034,28.412735,133858,12.0142503089,2b9e385e-3e2c-4800-b1ce-8f20d06429df
25035,45.103194,133859,52.4453387176,32f64d09-4fde-4c72-b690-504b4b694b4c
25036,32.112347,133860,13.3848501273,d0e82e10-1093-45b5-8c6a-2fdb4f5819fa
25037,35.451122,133861,13.3848501273,4649c923-d119-40fd-b688-42aaec22afc2
25038,42.641386,133870,16.3034182616,08e01bcb-84b2-4ddd-a0b1-8bb1fad97747
25039,37.706983,133872,35.3208655372,9a1072b7-72fa-47d0-addc-9d7a538877bd
25040,56.769688,133874,47.7759059527,2295bad7-3c41-447b-bad7-4c709b50f126
25041,38.918441,133875,23.1225403142,c4a10117-226e-42c4-85a5-0ccd452529a8
25042,42.641386,133877,16.3034182616,2b1e6ac8-100b-467b-8b39-9517d534db32
25043,52.950564,133879,43.0826838994,2de5cb3d-594e-4484-ae4a-15a81f2b1fa7
25044,51.024572,133880,51.1684702549,853ab07d-fdb4-4db4-8fd4-026334788099
25045,49.040859,133882,46.9723720026,970efdf3-15af-4b36-9dc5-cafd49007825
25046,31.451034,133884,9.14296799003,224f545b-ec82-4528-872a-efcc1640d52f
25047,33.874337,133885,14.063733824,4d024ae3-5f8d-475c-9dfb-45e8659dba4a
25048,33.874337,133886,14.063733824,41371512-a714-47f2-a6fa-6db09fb45349
25049,31.592332,133887,22.3950367073,e891a374-0ac2-4689-8399-99a304819761
25050,54.955816,133891,50.6082594138,bb59cd28-30c3-4065-ba28-b8aaa44f4086
25051,33.874337,133893,14.063733824,05970666-ac89-45d6-b24d-375572cef696
25052,31.909657,133894,14.063733824,5b41d6ff-ba69-4f9e-baf9-333d9da541d7
25053,34.338571,133895,17.1350267946,0a02d3c6-c79f-4a15-9fb6-08adfae1f3be
25054,43.149303,133897,19.4531290724,e7b97f99-01a9-4998-b0b6-36aaaac1dc3c
25055,33.874337,133900,14.063733824,b59449e9-dd1c-4d47-ba41-da375d138612
25056,39.978635,133903,31.2519215075,c8b79cfa-4df3-4780-bc5f-d99f5a53e3fe
25057,37.143366,133911,21.7969153243,193695da-0e26-4c01-bf56-79838fe0aaee
25058,48.021419,133912,59.4535402463,807a3132-20a8-4488-847d-5ad37f1c365e
25059,48.367045,133913,28.8717791543,1ad69263-40fc-4da7-933c-7f2eede94cfc
25060,47.842427,133914,46.3485544881,633c1c47-3035-4a06-80f0-2f8d7b727ff3
25061,47.659496,133915,27.6451107052,60237a74-6742-4cbe-901e-9c41d3e18e09
25062,35.375635,133920,6.08528941421,bd751a40-d61e-447a-8fb3-0727ca598bba
25063,38.276306,133926,23.588998735,6d3021f1-7e80-4528-8b90-21a18c7902e9
25064,37.099532,133927,23.588998735,685485c3-7386-41ad-9ae3-5b0b7ca2d3a4
25065,39.220326,133930,41.9902802712,47f464b1-de92-4e82-bf9a-c6ae629ff14c
25066,40.775356,133934,31.827999639,9350d948-3f22-4343-aa53-58729c0731b9
25067,31.920777,133942,6.08528941421,415212f4-b213-43ad-992b-39d2bf0d9b9d
25068,37.143366,133943,21.7969153243,a2ad9d3d-28b3-4654-9636-4cd041a86424
25069,37.143366,133944,21.7969153243,a8c0f341-25f5-4fe1-9c76-d8a5e0f40ce0
25070,48.219453,133945,61.0721329082,688f6c5a-ff9d-48c3-a5e2-9e880d5f5cac
25071,57.438808,133948,66.1888219322,f57d7ee7-44ec-430e-bc0c-c2a2663c0d3e
25072,45.103194,133949,52.4453387176,b5905e59-3ab3-4a15-a629-75a5981dd626
25073,45.103194,133950,52.4453387176,c253e4e0-9b20-4368-8a7b-da05dc9bbb7a
25074,41.59453,133954,33.1580031514,eca86ed8-3b7e-4938-8bd0-102dd522027b
25075,43.149303,133966,19.4531290724,6cc29bdc-a565-4220-9be7-ea32db20a667
25076,37.458444,133967,22.8399948424,8fd36e35-8796-4d94-b809-6101b3d476b2
25077,39.320473,133973,26.7637189388,0586454d-1106-4831-b633-fbb06e491a6f
25078,38.585785,133979,14.0442601542,56d54e59-c121-4a36-9472-9437b6536614
25079,39.695239,133982,14.0442601542,5cfce239-517b-469d-910f-c6a20814dfc4
25080,47.188132,133985,27.2347185904,90203e9e-ee78-47c5-8009-d2b7ac164cca
25081,45.831285,133986,24.232760482,5ca53700-2f92-4f8f-8799-87198c85c8f2
25082,49.123208,133987,31.3699959646,8c977fe4-9de2-4a4c-af1d-eecc9d4e2e8a
25083,48.449798,133988,31.3699959646,771d9bb0-a753-4220-ad89-af97e3266ece
25084,48.449798,133989,31.3699959646,a103fc0b-746a-4de0-b43a-8701d4b49473
25085,39.455581,134001,38.8544886355,409860b2-072e-45ad-84ff-b96048961746
25086,36.917191,134005,18.39833239,aba3235a-2b3d-4528-9a5d-2e46242ec07a
25087,35.375635,134008,6.08528941421,92ec5668-85d9-4f00-bee2-da3351d42ca8
25088,29.842974,134009,13.8643581945,b7fd1dc9-9526-433a-acb7-8acb6ea47750
25089,47.030756,134011,41.4967775014,ffdb8696-e95c-40e2-9453-9cac1c004748
25090,47.375824,134016,29.1022420843,e02d7339-683f-4e69-b971-1f40c68cbcb4
25091,45.256043,134017,16.1973446721,d97f7092-66c0-473c-a716-d1338c01f26f
25092,35.375635,134022,6.08528941421,58b174e8-ec81-4506-87dc-a142e7a03587
25093,49.77227,134025,,a1234ac8-a671-49c5-a005-957ecc0bd176
25094,28.201135,134026,14.675087253,f8b45efd-de5f-4ded-85be-cb2cb03179aa
25095,28.201135,134027,14.675087253,18ba1a17-bf2e-40c6-ae57-134596f22897
25096,32.535535,134032,21.6481257234,fada0db9-c125-4e64-abf5-882603540d82
25097,39.145661,134033,12.7767424233,c19aac8f-559e-478a-9ad3-5426f29068ab
25098,47.375824,134034,29.1022420843,3bd38a9a-69fa-497f-8c4c-db14f3b67366
25099,46.979344,134041,41.2593375287,5c7ac909-5bd5-48dc-9c7e-f21f5d579a11
25100,39.447711,134042,25.2712586939,a5b8f365-8a5c-4858-a354-ca5ea8528117
25101,36.325575,134046,7.80056560151,15862c44-3408-477e-8408-ff10a8c9201c
25102,42.641386,134053,16.3034182616,98dab9c6-b608-4786-8c62-6add034c6c66
25103,41.665456,134062,25.1430962468,7330b856-cff4-45b9-ac33-fbb2716327c0
25104,42.429415,134064,19.1697114893,694aff14-5721-4e79-9864-59d982d6142c
25105,36.430926,134065,20.9047892574,302ae2cc-8e2d-48f2-9f4e-6a99245f7867
25106,32.688331,134068,14.5763463715,a63a07b9-d591-4c1c-8049-82b361663fae
25107,36.477525,134069,18.7355511252,659b9e0e-9895-477a-bf46-5fedb16e32f0
25108,35.451122,134070,7.79193765231,2085652a-23c8-4b7b-b007-f40930a78290
25109,33.648291,134073,11.3369110748,72efeb29-8485-416b-b174-2918400fe14b
25110,39.558464,134074,15.2143526291,b317af40-2e55-4912-a4ea-523adf02fcfd
25111,40.900798,134076,25.0880817809,a515f4d0-accc-4d6f-a9db-d6aac540f088
25112,39.447711,134083,25.2712586939,7ad0d8fa-9599-4967-a145-3e2a5324885d
25113,36.603886,134085,14.8022200583,5fba104e-05d8-4f15-9b5b-99a0640b4307
25114,33.874337,134090,14.063733824,41937392-3d53-4948-bafa-e3a1a913711d
25115,31.592332,134091,22.3950367073,3c613273-a99f-4a4c-bc9c-ea4e958ea722
25116,32.063248,134093,11.5578750907,40ac1361-dc3e-4064-8c29-c7c5b3d15fba
25117,35.413465,134095,16.2294097721,b812d74f-00e4-46c4-9cf2-0c7caa03fc5f
25118,30.600384,134096,11.2250941786,8908936e-86f7-41d0-b4d2-6b1c8178b759
25119,41.103746,134100,19.8761481322,f14b9740-81b1-4cd4-b352-83c2bda24ed1
25120,36.603886,134105,14.8022200583,404b08e0-2d7f-49ba-89ef-98f9173d21a6
25121,36.603886,134106,14.8022200583,4c790391-a21d-4fea-827a-cddcf9326769
25122,36.603886,134108,14.8022200583,d5bd1d5f-107c-441a-a0b7-f924acaa4010
25123,,134110,,ab6c36f8-4473-4091-85e2-2e32d5f592cc
25124,46.912872,134111,25.5068019401,845f252d-09eb-4bfa-8658-f697ec36d445
25125,33.766526,134115,12.5670717491,ef82d9ed-efd5-4e30-8f46-ad77436dd933
25126,31.451034,134117,9.14296799003,3e47e67d-e8ae-4b73-8bd9-408927314ed0
25127,48.416055,134125,17.8336504031,75e0205a-0e1a-4fcf-b502-752c97490227
25128,35.567426,134126,19.8503361837,4106354f-1a8c-4b28-9e4b-ff0b3d628053
25129,44.060492,134127,18.2898907177,f77d042b-9ef5-4955-a5c3-028e6402ab8b
25130,53.48585,134128,36.9944153423,986fb290-34d0-41f5-875f-db004026bfbd
25131,,134134,,95a805c2-92cb-4942-97b8-3eeb6299b437
25132,29.33956,134143,14.9826736262,4cded338-45d7-40e8-8284-9a00ecbf0510
25133,48.31748,134144,43.0910123217,cf79aa11-5e80-475c-a82f-925b497a0a29
25134,41.69576,134145,27.6680690161,992ea12b-1a79-485f-bdea-95cd55f7dc7f
25135,33.853467,134150,14.9685349239,966d0dac-2cd2-414d-b305-49b5ca8db049
25136,55.51191,134151,63.3070438761,13414db4-4238-4847-b3ec-f3f325444004
25137,36.917191,134159,21.6376572492,9dcefd1e-7c31-4a49-beea-ce153f110e87
25138,31.203231,134162,11.3468670337,149a09dc-6523-4630-a240-84216d9ca82a
25139,44.884639,134163,21.6888291032,9c26b3ca-afb1-42fe-8be0-817458cee9ec
25140,49.004518,134173,,72b65f0e-a77d-467a-9dae-668051065206
25141,57.698995,134174,60.8278794327,4260b054-18b5-4a6b-adc9-7d2037b2bfc4
25142,57.839235,134177,45.6023620916,be2ac90f-4f36-4afb-a80a-54f0e0d353fc
25143,51.348048,134178,42.8790335078,ad453241-b5d9-4d3d-a53e-92994cc7ff44
25144,31.203231,134181,11.3468670337,2e8b8b95-e70f-4075-8f1e-db6957e7af09
25145,31.203231,134183,11.3468670337,3972d379-744d-4c76-87c8-b565fdec1373
25146,29.408866,134184,16.6786155827,c4dbf8f1-0d07-44b9-b244-d9a70babfa46
25147,31.203231,134186,11.3468670337,bd6d87c9-aace-4b36-82f5-ec68adc5c73d
25148,44.788502,134187,33.7229095409,7ed19e4e-24c1-4af5-9722-00ac6d92346f
25149,50.098122,134193,18.7362185127,91053e3e-b91e-44a6-8c31-24ddf62f39c3
25150,28.412735,134194,12.0142503089,42c2046e-f57b-4d35-ab23-ccd0b76f6529
25151,28.412735,134195,12.0142503089,07fcc18c-78b5-44e5-bf2c-46ea206db765
25152,31.203231,134199,11.3468670337,d6bc44ea-6509-4c58-9e74-336743380f2f
25153,30.40375,134201,16.6786155827,2bfecf35-3d9b-4d77-b146-5606f36748ba
25154,29.999534,134202,12.0217885346,5e438bb5-fbbb-42a9-9011-cd186cc4ec6f
25155,35.668954,134205,17.5995396072,652422f6-d7e8-4bb6-afad-52b28f08a37c
25156,48.416055,134206,17.8336504031,bdff5381-7796-448e-a196-66c586f92ce1
25157,47.659496,134207,27.6451107052,17375ec7-6d92-420f-b002-59661e371832
25158,28.341856,134208,14.675087253,ba35f160-b313-4853-8c6c-468652860fc1
25159,30.89252,134209,11.3468670337,12ab6791-ef2c-45dd-a50c-e67c5d21d117
25160,37.963811,134211,18.8090379025,023e9736-9dc1-48c2-b22b-b8d0992c7117
25161,39.107306,134212,12.3096392291,eb65068c-7d57-4cec-9cd5-6bd397f50f8f
25162,43.265577,134213,41.6206891863,ce634f6a-2589-44cb-be45-d1a1b02926b5
25163,48.568433,134216,66.8288951457,1947609c-ece3-4f50-8519-883f53fc5ec0
25164,42.33091,134217,32.1463696479,b12a935d-550a-4f19-8dd4-7dfee0acea55
25165,37.143366,134219,21.7969153243,928c0b04-9136-45ce-b58a-08dc06443647
25166,52.698901,134221,64.2975464284,d03aac59-f4e6-40a5-9a8b-9a6b502e98bf
25167,33.549165,134223,20.0837348426,d2f230f3-39fd-4b47-ae76-18c6277801fc
25168,38.918441,134229,23.1225403142,7b86ecea-37a5-4803-94e7-2ce7d5434c2e
25169,37.143366,134234,21.7969153243,c6615389-cac8-4f60-9f14-e5c5ab43ca00
25170,46.987385,134235,30.0834238889,e2dd0424-8989-43bf-8ad2-d89c82336d51
25171,46.987385,134236,30.0834238889,56bcdde1-261f-414f-a650-46b626380b05
25172,46.987385,134237,30.0834238889,99d22443-910b-4336-8356-e665448ef92c
25173,34.636954,134241,12.2512881911,b8ce786b-840e-419c-a17a-57201fc677c9
25174,44.656761,134296,35.6641696761,54e5e611-f8bb-4099-a17d-60620a9bdf0c
25175,44.656761,134297,35.6641696761,1932f8eb-727e-4bc2-95d7-ef79fe411554
25176,46.050788,134348,48.1545089859,9b0daf30-09f1-4f31-8e0b-bc73372866d3
25177,44.607046,134366,40.9021275941,597b9694-bd2b-4c07-adc2-227c282b3025
25178,54.955816,134405,50.6082594138,d7f1a4b7-8488-40ae-8a9b-8522b09e3190
25179,51.377401,134406,66.8288951457,7b3af401-37d5-475f-8361-62ae0f4078ac
25180,45.200232,134408,49.8185005636,8d339ae3-a404-4a1b-8ec6-b7656a0c9049
25181,45.822493,134446,36.3160218743,062a38be-0ca5-4ea4-b459-df57a047e9e8
25182,41.430084,134447,31.8270187782,b8acd261-a3dd-4e5c-9b41-adf15abe10bd
25183,33.648024,134462,11.2226577116,979d400f-b798-47e7-9d3f-c9ab16213144
25184,33.648024,134463,11.2226577116,329b33a8-a688-4e8d-a18d-34c1068421dd
25185,39.201873,134464,20.5964975126,2cbd2520-8157-4518-ae22-45f84394b248
25186,,134465,,77e34cce-8a37-4830-86e2-a1690a8cb0dd
25187,,134466,,a0f24eef-79a2-45f5-b625-8e3f50cab0d3
