,ID,Segment ID,Roadway Name,From,To,Direction,Date,sum
12049,206,56910,HILLSIDE AVENUE,144 STREET,146 STREET,EB,11/21/2015,11789
12050,206,56910,HILLSIDE AVENUE,144 STREET,146 STREET,WB,11/21/2015,14597
12051,207,57005,101 AVENUE,CRESSKILL PLACE,BRISBIN STREET,EB,11/21/2015,3075
12052,207,57005,101 AVENUE,CRESSKILL PLACE,BRISBIN STREET,WB,11/21/2015,3426
12053,208,57133,PARSONS BOULEVARD,84 ROAD,84 AVENUE,NB,11/21/2015,6367
12054,208,57133,PARSONS BOULEVARD,84 ROAD,84 AVENUE,SB,11/21/2015,6428
12055,209,60010,SUTPHIN BOULEVARD,ARLINGTON TERRACE,109 AVENUE,NB,11/21/2015,6779
12056,209,60010,SUTPHIN BOULEVARD,ARLINGTON TERRACE,109 AVENUE,SB,11/21/2015,7958
12057,217,66637,48 STREET,56 ROAD,55 AVENUE,NB,11/21/2015,2335
12058,217,66637,48 STREET,56 ROAD,55 AVENUE,SB,11/21/2015,2105
12059,218,66886,58 STREET,55 AVENUE,55 DRIVE,NB,11/21/2015,2007
12060,218,66886,58 STREET,55 AVENUE,55 DRIVE,SB,11/21/2015,2141
12061,250,51945,LINDEN BOULEVARD,HAWTREE STREET,97 STREET,EB,11/21/2015,2111
12062,250,51945,LINDEN BOULEVARD,HAWTREE STREET,97 STREET,WB,11/21/2015,3649
12063,252,56954,150 STREET,84 DRIVE,84 ROAD,NB,11/21/2015,1609
12064,252,56954,150 STREET,84 DRIVE,84 ROAD,SB,11/21/2015,4295
12065,340,31914,HUDSON STREET,CHARLTON STREET,KING STREET,NB,11/21/2015,14960
12066,341,32031,HUDSON STREET,HORATIO STREET,GANSEVOORT STREET,SB,11/21/2015,13787
12067,58,95195,WESTCHESTER AVENUE,BURR AVENUE,BRUCKNER BOULEVARD,WB,11/22/2015,12443
12068,96,9003577,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,EB,11/22/2015,2849
12069,96,9003577,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,WB,11/22/2015,2470
12070,125,19555,FT HAMILTON PARKWAY,67 STREET,68 STREET,EB,11/22/2015,7581
12071,125,19555,FT HAMILTON PARKWAY,67 STREET,68 STREET,WB,11/22/2015,7439
12072,195,52124,LINDEN BOULEVARD,HAWTREE STREET,CENTREVILLE STREET,EB,11/22/2015,4505
12073,195,52124,LINDEN BOULEVARD,HAWTREE STREET,CENTREVILLE STREET,WB,11/22/2015,4628
12074,201,52188,101 AVENUE,107 STREET,108 STREET,EB,11/22/2015,3912
12075,201,52188,101 AVENUE,107 STREET,108 STREET,WB,11/22/2015,3719
12076,203,56138,LEFFERTS BOULEVARD,103 AVENUE,101 AVENUE,NB,11/22/2015,3759
12077,203,56138,LEFFERTS BOULEVARD,103 AVENUE,101 AVENUE,SB,11/22/2015,3541
12078,204,56882,JAMAICA AVENUE,143 STREET,139 STREET,EB,11/22/2015,5961
12079,204,56882,JAMAICA AVENUE,143 STREET,139 STREET,WB,11/22/2015,6194
12080,205,60470,GUY R BREWER BOULEVARD,MATHIAS AVENUE,CLAUDE AVENUE,NB,11/22/2015,5293
12081,205,60470,GUY R BREWER BOULEVARD,MATHIAS AVENUE,CLAUDE AVENUE,SB,11/22/2015,5506
12082,206,56910,HILLSIDE AVENUE,144 STREET,146 STREET,EB,11/22/2015,9702
12083,206,56910,HILLSIDE AVENUE,144 STREET,146 STREET,WB,11/22/2015,11650
12084,207,57005,101 AVENUE,CRESSKILL PLACE,BRISBIN STREET,EB,11/22/2015,2015
12085,207,57005,101 AVENUE,CRESSKILL PLACE,BRISBIN STREET,WB,11/22/2015,2340
12086,208,57133,PARSONS BOULEVARD,84 ROAD,84 AVENUE,NB,11/22/2015,5678
12087,208,57133,PARSONS BOULEVARD,84 ROAD,84 AVENUE,SB,11/22/2015,5716
12088,209,60010,SUTPHIN BOULEVARD,ARLINGTON TERRACE,109 AVENUE,NB,11/22/2015,6240
12089,209,60010,SUTPHIN BOULEVARD,ARLINGTON TERRACE,109 AVENUE,SB,11/22/2015,6324
12090,217,66637,48 STREET,56 ROAD,55 AVENUE,NB,11/22/2015,1265
12091,217,66637,48 STREET,56 ROAD,55 AVENUE,SB,11/22/2015,1400
12092,218,66886,58 STREET,55 AVENUE,55 DRIVE,NB,11/22/2015,1009
12093,218,66886,58 STREET,55 AVENUE,55 DRIVE,SB,11/22/2015,1913
12094,250,51945,LINDEN BOULEVARD,HAWTREE STREET,97 STREET,EB,11/22/2015,1789
12095,250,51945,LINDEN BOULEVARD,HAWTREE STREET,97 STREET,WB,11/22/2015,3030
12096,252,56954,150 STREET,84 DRIVE,84 ROAD,NB,11/22/2015,1337
12097,252,56954,150 STREET,84 DRIVE,84 ROAD,SB,11/22/2015,3763
12098,340,31914,HUDSON STREET,CHARLTON STREET,KING STREET,NB,11/22/2015,11942
12099,341,32031,HUDSON STREET,HORATIO STREET,GANSEVOORT STREET,SB,11/22/2015,11651
12100,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,01/30/2016,4850
12101,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,01/30/2016,5688
12102,342,17319,86 STREET,11 AVENUE,12 AVENUE,EB,01/30/2016,11534
12103,342,17319,86 STREET,11 AVENUE,12 AVENUE,WB,01/30/2016,11895
12104,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,EB,01/30/2016,299
12105,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,WB,01/30/2016,356
12106,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,NB,01/30/2016,4208
12107,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,SB,01/30/2016,3151
12108,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,01/31/2016,4265
12109,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,01/31/2016,4874
12110,342,17319,86 STREET,11 AVENUE,12 AVENUE,EB,01/31/2016,9959
12111,342,17319,86 STREET,11 AVENUE,12 AVENUE,WB,01/31/2016,10011
12112,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,EB,01/31/2016,434
12113,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,WB,01/31/2016,497
12114,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,NB,01/31/2016,4368
12115,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,SB,01/31/2016,3919
12116,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,02/01/2016,5488
12117,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,02/01/2016,5725
12118,342,17319,86 STREET,11 AVENUE,12 AVENUE,EB,02/01/2016,12682
12119,342,17319,86 STREET,11 AVENUE,12 AVENUE,WB,02/01/2016,11838
12120,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,EB,02/01/2016,531
12121,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,WB,02/01/2016,671
12122,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,NB,02/01/2016,5213
12123,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,SB,02/01/2016,4145
12124,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,02/02/2016,5204
12125,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,02/02/2016,5842
12126,342,17319,86 STREET,11 AVENUE,12 AVENUE,EB,02/02/2016,12925
12127,342,17319,86 STREET,11 AVENUE,12 AVENUE,WB,02/02/2016,12505
12128,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,EB,02/02/2016,310
12129,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,WB,02/02/2016,648
12130,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,NB,02/02/2016,5365
12131,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,SB,02/02/2016,4540
12132,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,02/03/2016,5375
12133,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,02/03/2016,5420
12134,342,17319,86 STREET,11 AVENUE,12 AVENUE,EB,02/03/2016,12355
12135,342,17319,86 STREET,11 AVENUE,12 AVENUE,WB,02/03/2016,11966
12136,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,EB,02/03/2016,307
12137,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,WB,02/03/2016,688
12138,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,NB,02/03/2016,5131
12139,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,SB,02/03/2016,5138
12140,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,02/04/2016,5608
12141,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,02/04/2016,5512
12142,342,17319,86 STREET,11 AVENUE,12 AVENUE,EB,02/04/2016,13246
12143,342,17319,86 STREET,11 AVENUE,12 AVENUE,WB,02/04/2016,12050
12144,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,EB,02/04/2016,383
12145,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,WB,02/04/2016,628
12146,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,NB,02/04/2016,4996
12147,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,SB,02/04/2016,4959
12148,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,02/05/2016,5517
12149,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,02/05/2016,5900
12150,342,17319,86 STREET,11 AVENUE,12 AVENUE,EB,02/05/2016,12228
12151,342,17319,86 STREET,11 AVENUE,12 AVENUE,WB,02/05/2016,13010
12152,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,EB,02/05/2016,411
12153,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,WB,02/05/2016,546
12154,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,NB,02/05/2016,5012
12155,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,SB,02/05/2016,4619
12156,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,02/06/2016,5744
12157,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,02/06/2016,5260
12158,342,17319,86 STREET,11 AVENUE,12 AVENUE,EB,02/06/2016,12122
12159,342,17319,86 STREET,11 AVENUE,12 AVENUE,WB,02/06/2016,12503
12160,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,EB,02/06/2016,415
12161,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,WB,02/06/2016,376
12162,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,NB,02/06/2016,4293
12163,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,SB,02/06/2016,5135
12164,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,02/07/2016,4443
12165,338,18635,CROPSEY AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,02/07/2016,4569
12166,342,17319,86 STREET,11 AVENUE,12 AVENUE,EB,02/07/2016,10065
12167,342,17319,86 STREET,11 AVENUE,12 AVENUE,WB,02/07/2016,10365
12168,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,EB,02/07/2016,460
12169,357,27048,AVENUE H,EAST 15 STREET,EAST 14 STREET,WB,02/07/2016,429
12170,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,NB,02/07/2016,4062
12171,358,29256,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,SB,02/07/2016,4269
12172,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,02/27/2016,5089
12173,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,02/27/2016,3982
12174,362,226748,EDSON AVENUE,BARTOW AVENUE,NEW ENGLAND THRUWAY ENTRANCE,SB,02/27/2016,14338
12175,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,EB,02/27/2016,
12176,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,WB,02/27/2016,8011
12177,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,EB,02/27/2016,8353
12178,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,WB,02/27/2016,9788
12179,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,EB,02/27/2016,3774
12180,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,WB,02/27/2016,
12181,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,02/28/2016,4036
12182,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,02/28/2016,3336
12183,362,226748,EDSON AVENUE,BARTOW AVENUE,NEW ENGLAND THRUWAY ENTRANCE,SB,02/28/2016,15072
12184,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,EB,02/28/2016,10953
12185,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,WB,02/28/2016,10824
12186,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,EB,02/28/2016,8575
12187,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,WB,02/28/2016,11015
12188,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,EB,02/28/2016,4656
12189,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,WB,02/28/2016,6068
12190,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,NB,02/28/2016,2999
12191,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,SB,02/28/2016,3754
12192,367,60160,110 AVENUE,155 STREET,156 STREET,EB,02/28/2016,2259
12193,367,60160,110 AVENUE,155 STREET,156 STREET,WB,02/28/2016,2865
12194,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,NB,02/28/2016,6752
12195,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,02/28/2016,5325
12196,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,02/29/2016,4398
12197,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,02/29/2016,3162
12198,362,226748,EDSON AVENUE,BARTOW AVENUE,NEW ENGLAND THRUWAY ENTRANCE,SB,02/29/2016,14491
12199,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,EB,02/29/2016,12246
12200,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,WB,02/29/2016,16497
12201,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,EB,02/29/2016,8758
12202,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,WB,02/29/2016,10897
12203,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,EB,02/29/2016,6741
12204,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,WB,02/29/2016,7730
12205,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,NB,02/29/2016,3056
12206,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,SB,02/29/2016,3775
12207,367,60160,110 AVENUE,155 STREET,156 STREET,EB,02/29/2016,2665
12208,367,60160,110 AVENUE,155 STREET,156 STREET,WB,02/29/2016,3639
12209,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,NB,02/29/2016,9298
12210,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,02/29/2016,7013
12211,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,03/01/2016,4715
12212,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,03/01/2016,2548
12213,362,226748,EDSON AVENUE,BARTOW AVENUE,NEW ENGLAND THRUWAY ENTRANCE,SB,03/01/2016,14898
12214,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,EB,03/01/2016,12227
12215,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,WB,03/01/2016,16197
12216,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,EB,03/01/2016,9036
12217,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,WB,03/01/2016,11059
12218,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,EB,03/01/2016,6952
12219,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,WB,03/01/2016,7580
12220,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,NB,03/01/2016,2995
12221,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,SB,03/01/2016,3772
12222,367,60160,110 AVENUE,155 STREET,156 STREET,EB,03/01/2016,2654
12223,367,60160,110 AVENUE,155 STREET,156 STREET,WB,03/01/2016,3534
12224,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,NB,03/01/2016,9695
12225,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,03/01/2016,7418
12226,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,03/02/2016,4652
12227,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,03/02/2016,3226
12228,362,226748,EDSON AVENUE,BARTOW AVENUE,NEW ENGLAND THRUWAY ENTRANCE,SB,03/02/2016,14730
12229,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,EB,03/02/2016,12225
12230,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,WB,03/02/2016,16187
12231,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,EB,03/02/2016,8978
12232,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,WB,03/02/2016,11147
12233,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,EB,03/02/2016,7054
12234,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,WB,03/02/2016,7916
12235,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,NB,03/02/2016,3097
12236,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,SB,03/02/2016,3860
12237,367,60160,110 AVENUE,155 STREET,156 STREET,EB,03/02/2016,2644
12238,367,60160,110 AVENUE,155 STREET,156 STREET,WB,03/02/2016,3638
12239,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,NB,03/02/2016,9850
12240,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,03/02/2016,7478
12241,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,03/03/2016,4803
12242,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,03/03/2016,3677
12243,362,226748,EDSON AVENUE,BARTOW AVENUE,NEW ENGLAND THRUWAY ENTRANCE,SB,03/03/2016,15097
12244,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,EB,03/03/2016,12257
12245,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,WB,03/03/2016,15962
12246,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,EB,03/03/2016,9126
12247,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,WB,03/03/2016,11279
12248,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,EB,03/03/2016,7029
12249,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,WB,03/03/2016,7576
12250,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,NB,03/03/2016,3152
12251,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,SB,03/03/2016,3883
12252,367,60160,110 AVENUE,155 STREET,156 STREET,EB,03/03/2016,2765
12253,367,60160,110 AVENUE,155 STREET,156 STREET,WB,03/03/2016,3554
12254,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,NB,03/03/2016,10042
12255,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,03/03/2016,7467
12256,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,03/04/2016,4911
12257,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,03/04/2016,3818
12258,362,226748,EDSON AVENUE,BARTOW AVENUE,NEW ENGLAND THRUWAY ENTRANCE,SB,03/04/2016,15420
12259,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,EB,03/04/2016,12539
12260,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,WB,03/04/2016,16101
12261,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,EB,03/04/2016,9642
12262,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,WB,03/04/2016,10987
12263,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,EB,03/04/2016,7243
12264,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,WB,03/04/2016,7615
12265,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,NB,03/04/2016,3369
12266,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,SB,03/04/2016,4198
12267,367,60160,110 AVENUE,155 STREET,156 STREET,EB,03/04/2016,2790
12268,367,60160,110 AVENUE,155 STREET,156 STREET,WB,03/04/2016,3511
12269,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,NB,03/04/2016,9666
12270,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,03/04/2016,7252
12271,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,03/05/2016,4968
12272,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,03/05/2016,3732
12273,362,226748,EDSON AVENUE,BARTOW AVENUE,NEW ENGLAND THRUWAY ENTRANCE,SB,03/05/2016,16414
12274,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,EB,03/05/2016,12373
12275,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,WB,03/05/2016,14586
12276,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,EB,03/05/2016,10474
12277,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,WB,03/05/2016,11312
12278,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,EB,03/05/2016,5939
12279,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,WB,03/05/2016,6470
12280,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,NB,03/05/2016,3366
12281,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,SB,03/05/2016,4186
12282,367,60160,110 AVENUE,155 STREET,156 STREET,EB,03/05/2016,2370
12283,367,60160,110 AVENUE,155 STREET,156 STREET,WB,03/05/2016,3105
12284,368,10196,RICHMOND TERRACE,CLOVE ROAD,RECTOR STREET,EB,03/05/2016,5284
12285,368,10196,RICHMOND TERRACE,CLOVE ROAD,RECTOR STREET,WB,03/05/2016,4847
12286,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,NB,03/05/2016,8863
12287,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,03/05/2016,6914
12288,370,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,03/05/2016,1475
12289,370,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,03/05/2016,1365
12290,371,2147,HUGUENOT AVENUE,RAMONA AVENUE,RATHBUN AVENUE,NB,03/05/2016,4419
12291,371,2147,HUGUENOT AVENUE,RAMONA AVENUE,RATHBUN AVENUE,SB,03/05/2016,4052
12292,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,EB,03/06/2016,4072
12293,343,18641,BATH AVENUE,BAY 22TH STREET,BAY 23RD STREET,WB,03/06/2016,3063
12294,362,226748,EDSON AVENUE,BARTOW AVENUE,NEW ENGLAND THRUWAY ENTRANCE,SB,03/06/2016,14749
12295,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,EB,03/06/2016,11036
12296,363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,WB,03/06/2016,11131
12297,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,EB,03/06/2016,8590
12298,364,88781,BARTOW AVENUE,ELY AVENUE,BRUNER AVENUE,WB,03/06/2016,10700
12299,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,EB,03/06/2016,4501
12300,365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,WB,03/06/2016,6171
12301,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,NB,03/06/2016,3144
12302,366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,SB,03/06/2016,4091
12303,367,60160,110 AVENUE,155 STREET,156 STREET,EB,03/06/2016,1965
12304,367,60160,110 AVENUE,155 STREET,156 STREET,WB,03/06/2016,2923
12305,368,10196,RICHMOND TERRACE,CLOVE ROAD,RECTOR STREET,EB,03/06/2016,6141
12306,368,10196,RICHMOND TERRACE,CLOVE ROAD,RECTOR STREET,WB,03/06/2016,5664
12307,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,NB,03/06/2016,6668
12308,369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,03/06/2016,5468
12309,370,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,03/06/2016,1485
12310,370,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,03/06/2016,1479
12311,371,2147,HUGUENOT AVENUE,RAMONA AVENUE,RATHBUN AVENUE,NB,03/06/2016,4218
12312,371,2147,HUGUENOT AVENUE,RAMONA AVENUE,RATHBUN AVENUE,SB,03/06/2016,4159
12313,368,10196,RICHMOND TERRACE,CLOVE ROAD,RECTOR STREET,EB,03/07/2016,9442
12314,368,10196,RICHMOND TERRACE,CLOVE ROAD,RECTOR STREET,WB,03/07/2016,8321
12315,370,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,03/07/2016,3691
12316,370,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,WB,03/07/2016,2540
12317,371,2147,HUGUENOT AVENUE,RAMONA AVENUE,RATHBUN AVENUE,NB,03/07/2016,5534
12318,371,2147,HUGUENOT AVENUE,RAMONA AVENUE,RATHBUN AVENUE,SB,03/07/2016,6013
12319,368,10196,RICHMOND TERRACE,CLOVE ROAD,RECTOR STREET,EB,03/08/2016,9545
12320,368,10196,RICHMOND TERRACE,CLOVE ROAD,RECTOR STREET,WB,03/08/2016,8490
12321,370,12809,LITTLE CLOVE ROAD,BRISTOL AVENUE,NORTHERN BOULEVARD,EB,03/08/2016,3483
